Root, R, G, B, mean R, mean G, mean B, sd R, sd G, sd B, Mult, NOTES: Records all roots in first image only.
0, 104, 110, 116, 109.82, 115.50, 117.50, 11.01, 8.63, 5.29
0, 103, 111, 115, 109.77, 115.47, 117.48, 10.99, 8.60, 5.27
0, 102, 110, 113, 109.72, 115.43, 117.45, 10.97, 8.58, 5.27
0, 101, 111, 114, 109.65, 115.40, 117.42, 10.95, 8.56, 5.26
0, 101, 110, 115, 109.59, 115.36, 117.41, 10.94, 8.54, 5.24
0, 105, 113, 118, 109.56, 115.34, 117.41, 10.91, 8.51, 5.23
0, 107, 114, 120, 109.54, 115.33, 117.43, 10.87, 8.49, 5.21
0, 106, 114, 119, 109.52, 115.32, 117.44, 10.83, 8.46, 5.19
0, 104, 111, 117, 109.48, 115.29, 117.44, 10.81, 8.43, 5.18
0, 103, 111, 116, 109.43, 115.26, 117.43, 10.78, 8.41, 5.16
0, 105, 112, 117, 109.40, 115.24, 117.42, 10.75, 8.39, 5.14
0, 105, 112, 117, 109.37, 115.22, 117.42, 10.72, 8.36, 5.12
0, 104, 112, 118, 109.34, 115.20, 117.43, 10.69, 8.34, 5.11
0, 104, 112, 119, 109.30, 115.17, 117.44, 10.67, 8.31, 5.09
0, 104, 111, 119, 109.27, 115.15, 117.45, 10.64, 8.29, 5.08
0, 104, 111, 118, 109.23, 115.12, 117.45, 10.61, 8.27, 5.06
0, 105, 112, 118, 109.20, 115.10, 117.45, 10.58, 8.25, 5.04
0, 105, 112, 117, 109.18, 115.08, 117.45, 10.55, 8.23, 5.03
0, 105, 113, 116, 109.15, 115.06, 117.44, 10.52, 8.20, 5.01
0, 107, 114, 116, 109.14, 115.06, 117.43, 10.49, 8.17, 5.00
0, 112, 117, 119, 109.15, 115.07, 117.44, 10.46, 8.15, 4.98
0, 117, 121, 123, 109.20, 115.11, 117.48, 10.45, 8.14, 4.99
0, 117, 120, 123, 109.25, 115.14, 117.51, 10.43, 8.12, 4.99
0, 110, 115, 119, 109.26, 115.14, 117.52, 10.40, 8.09, 4.97
0, 105, 113, 116, 109.23, 115.12, 117.51, 10.37, 8.07, 4.96
0, 102, 113, 115, 109.19, 115.11, 117.50, 10.35, 8.05, 4.95
0, 101, 113, 115, 109.14, 115.10, 117.48, 10.34, 8.02, 4.94
0, 101, 113, 116, 109.09, 115.09, 117.47, 10.33, 8.00, 4.92
0, 101, 112, 116, 109.04, 115.07, 117.46, 10.32, 7.98, 4.91
0, 100, 110, 116, 108.98, 115.04, 117.45, 10.31, 7.97, 4.90
0, 99, 109, 115, 108.92, 115.00, 117.44, 10.31, 7.96, 4.88
0, 98, 107, 114, 108.86, 114.95, 117.42, 10.31, 7.96, 4.88
0, 96, 105, 112, 108.78, 114.89, 117.39, 10.33, 7.97, 4.88
0, 95, 103, 110, 108.70, 114.82, 117.34, 10.35, 8.00, 4.90
0, 95, 102, 108, 108.62, 114.75, 117.29, 10.37, 8.03, 4.94
0, 97, 103, 107, 108.55, 114.68, 117.23, 10.38, 8.06, 4.98
0, 97, 104, 108, 108.48, 114.62, 117.17, 10.39, 8.08, 5.02
